timestamp_us,raw_mag,filtered,ax,ay,az
17597437,1.064,0.127,-0.865,-0.573,-0.236
17607436,1.094,0.133,-0.897,-0.589,-0.211
17617717,1.091,0.14,-0.791,-0.751,-0.022
17627499,1.131,0.148,-0.877,-0.714,0.005
17637440,1.114,0.156,-0.866,-0.701,0.011
17647436,0.98,0.144,-0.747,-0.634,-0.004
17658295,0.995,0.12,-0.816,-0.524,-0.219
17667707,1.068,0.11,-0.878,-0.533,-0.291
17677484,1.117,0.115,-0.925,-0.566,-0.267
17687436,1.099,0.122,-0.917,-0.581,-0.172
17697436,0.949,0.108,-0.75,-0.581,0.029
17707436,0.985,0.083,-0.807,-0.562,0.049
17717555,0.981,0.066,-0.772,-0.604,0.04
17727460,0.971,0.051,-0.744,-0.615,0.104
17737436,0.902,0.031,-0.784,-0.446,-0.008
17747663,0.941,0.011,-0.858,-0.381,-0.057
17757436,1.152,0.024,-1.055,-0.415,-0.206
17767703,1.208,0.063,-1.068,-0.534,-0.181
17777464,1.114,0.089,-0.962,-0.547,-0.127
17787437,0.879,0.072,-0.716,-0.51,0.034
17797436,0.869,0.03,-0.728,-0.455,0.141
17807436,0.962,0.007,-0.848,-0.427,0.157
17817826,1.004,0.004,-0.895,-0.431,0.151
17827471,1.033,0.01,-0.944,-0.418,0.006
17837440,1.057,0.02,-0.981,-0.392,-0.018
17847436,1.16,0.042,-1.08,-0.417,-0.077
17857436,1.172,0.072,-1.078,-0.458,0.032
17868008,1.102,0.088,-0.974,-0.512,0.067
17877590,1.153,0.097,-1.055,-0.457,0.088
17887436,1.135,0.107,-1.011,-0.49,0.165
17897436,1.134,0.113,-1.015,-0.457,0.219
17907436,1.226,0.126,-1.181,-0.32,0.068
17917436,2.26,0.261,-2.227,-0.381,0.059
17927547,1.746,0.423,-1.691,-0.433,0.009
17937472,1.585,0.469,-1.509,-0.453,0.172
17947436,1.563,0.48,-1.507,-0.404,0.094
17957436,1.493,0.475,-1.413,-0.478,0.079
17968459,1.329,0.441,-1.215,-0.51,0.172
17977674,1.231,0.382,-1.154,-0.411,0.125
17987440,1.362,0.337,-1.293,-0.425,0.063
17997598,1.562,0.336,-1.475,-0.512,-0.029
18007436,1.657,0.366,-1.602,-0.402,0.134
18017436,1.649,0.396,-1.611,-0.324,0.133
18027436,1.608,0.41,-1.562,-0.354,0.135
18037788,1.486,0.4,-1.403,-0.462,0.167
18047440,1.439,0.37,-1.332,-0.503,0.21
18057436,1.456,0.341,-1.349,-0.524,0.162
18067916,1.7,0.344,-1.585,-0.61,0.058
18077992,1.789,0.382,-1.671,-0.636,0.034
18087456,1.87,0.427,-1.802,-0.5,-0.006
18097436,1.853,0.466,-1.818,-0.356,-0.009
18107436,1.712,0.474,-1.669,-0.375,0.075
18117436,1.474,0.435,-1.433,-0.341,0.065
18128402,1.376,0.363,-1.295,-0.46,0.067
18137523,1.396,0.296,-1.288,-0.535,0.053
18147436,1.605,0.267,-1.468,-0.644,0.079
18157436,1.713,0.278,-1.616,-0.549,0.148
18167436,1.787,0.304,-1.724,-0.454,0.126
18177735,1.775,0.33,-1.732,-0.385,0.038
18187456,1.631,0.329,-1.594,-0.341,0.035
18197436,1.481,0.293,-1.442,-0.323,0.097
18207436,1.376,0.234,-1.325,-0.356,0.101
18217436,1.461,0.185,-1.344,-0.568,0.084
18228165,1.562,0.166,-1.422,-0.64,0.097
18237479,1.581,0.163,-1.455,-0.586,0.2
18247691,1.657,0.17,-1.617,-0.339,0.127
18257436,1.658,0.183,-1.628,-0.312,0.021
18267436,1.423,0.166,-1.369,-0.386,-0.039
18277707,1.179,0.097,-1.142,-0.291,-0.054
18287699,1.111,0.008,-1.078,-0.266,-0.048
18297456,1.146,-0.065,-1.078,-0.388,-0.013
18307436,1.28,-0.102,-1.177,-0.5,0.062
18317436,1.336,-0.109,-1.232,-0.505,0.113
18327436,1.39,-0.101,-1.304,-0.458,0.152
18337874,1.239,-0.105,-1.171,-0.383,0.13
18347464,1.141,-0.135,-1.075,-0.367,0.104
18357436,0.956,-0.189,-0.887,-0.343,0.094
18367436,0.89,-0.257,-0.828,-0.32,0.071
18378888,0.902,-0.314,-0.825,-0.361,0.062
18387598,0.927,-0.352,-0.8,-0.464,0.064
18397456,1.023,-0.365,-0.93,-0.423,0.036
18407444,1.199,-0.342,-1.108,-0.455,-0.03
18417436,0.975,-0.326,-0.857,-0.466,0.015
18427436,0.824,-0.354,-0.727,-0.382,0.062
18437581,0.599,-0.414,-0.532,-0.271,0.045
18447456,0.618,-0.481,-0.493,-0.362,0.09
18457444,0.617,-0.527,-0.439,-0.41,0.143
18467437,0.666,-0.553,-0.471,-0.428,0.195
18477479,0.791,-0.55,-0.635,-0.455,0.126
18487875,0.897,-0.517,-0.726,-0.526,-0.007
18497598,0.844,-0.481,-0.631,-0.56,-0.021
18507436,0.586,-0.485,-0.348,-0.471,0.001
18517484,0.498,-0.522,-0.267,-0.421,0.001
18527452,0.513,-0.555,-0.266,-0.43,0.09
18537436,0.634,-0.561,-0.289,-0.525,0.207
18547436,0.637,-0.548,-0.285,-0.517,0.239
18557436,0.724,-0.523,-0.537,-0.437,0.213
18567436,0.796,-0.481,-0.498,-0.593,0.187
18577436,0.748,-0.443,-0.386,-0.611,0.19
18587937,0.603,-0.431,-0.212,-0.532,0.19
18597456,0.619,-0.433,-0.134,-0.563,0.217
18607436,0.67,-0.424,-0.154,-0.61,0.229
18617436,0.717,-0.402,-0.171,-0.661,0.222
18627436,0.687,-0.38,-0.238,-0.586,0.267
18637436,0.699,-0.362,-0.34,-0.555,0.256
18647577,0.778,-0.335,-0.382,-0.617,0.281
18657436,0.767,-0.304,-0.174,-0.681,0.306
18667436,0.71,-0.285,-0.092,-0.627,0.32
18677436,0.68,-0.277,-0.009,-0.61,0.301
18687839,0.77,-0.263,0.041,-0.71,0.294
18697573,0.789,-0.237,0.042,-0.732,0.291
18707436,0.763,-0.216,-0.073,-0.72,0.244
18717436,0.773,-0.2,-0.116,-0.742,0.181
18727436,0.752,-0.187,-0.088,-0.729,0.163
18737858,0.672,-0.187,0.022,-0.659,0.129
18747718,0.707,-0.191,0.157,-0.668,0.169
18757436,0.734,-0.185,0.17,-0.693,0.17
18767444,0.822,-0.166,0.125,-0.788,0.198
18777436,0.851,-0.137,0.063,-0.827,0.191
18788492,0.83,-0.112,0.013,-0.802,0.214
18797464,0.794,-0.099,-0.005,-0.774,0.173
18807437,0.832,-0.087,0.082,-0.805,0.196
18817436,0.833,-0.073,0.146,-0.787,0.23
18827440,0.836,-0.061,0.202,-0.763,0.277
18837567,0.849,-0.05,0.109,-0.799,0.266
18847491,0.873,-0.036,0.055,-0.829,0.268
18857436,0.877,-0.023,-0.005,-0.838,0.256
18867436,0.848,-0.014,0.04,-0.78,0.332
18877436,0.782,-0.019,0.005,-0.716,0.315
18887512,0.832,-0.024,0.037,-0.783,0.278
18897800,0.9,-0.014,0.211,-0.822,0.299
18907456,0.894,0.0,0.23,-0.807,0.308
18917440,0.922,0.014,0.236,-0.825,0.336
18927436,1.025,0.039,0.121,-0.959,0.338
18937436,1.045,0.072,0.03,-0.999,0.307
18948202,0.99,0.094,-0.043,-0.956,0.256
18957559,0.868,0.089,0.02,-0.825,0.268
18967436,0.814,0.066,0.091,-0.765,0.263
18977436,0.859,0.046,0.287,-0.752,0.298
18988785,0.86,0.035,0.331,-0.729,0.314
18997654,0.891,0.03,0.325,-0.769,0.313
19007436,0.93,0.034,0.215,-0.838,0.341
19017436,0.947,0.043,0.101,-0.891,0.307
19027436,0.946,0.051,0.072,-0.889,0.314
19037761,0.86,0.048,0.113,-0.813,0.254
19047436,0.869,0.036,0.276,-0.77,0.294
19057436,0.849,0.025,0.3,-0.743,0.279
19067436,0.813,0.01,0.274,-0.718,0.265
19077436,0.81,-0.006,0.237,-0.722,0.279
19087436,0.799,-0.02,0.196,-0.721,0.283
19098032,0.758,-0.036,0.187,-0.701,0.219
19107586,0.85,-0.043,0.284,-0.763,0.245
19117460,0.832,-0.039,0.278,-0.742,0.252
19127436,0.84,-0.038,0.333,-0.726,0.261
19137436,0.865,-0.032,0.405,-0.693,0.323
19147437,0.871,-0.024,0.399,-0.686,0.358
19157559,0.809,-0.024,0.373,-0.618,0.364
19167460,0.783,-0.034,0.336,-0.615,0.35
19177436,0.794,-0.043,0.338,-0.63,0.344
19187436,0.907,-0.035,0.453,-0.675,0.401
19198017,0.927,-0.015,0.564,-0.612,0.407
19207591,0.985,0.011,0.657,-0.613,0.404
19217436,1.031,0.042,0.697,-0.633,0.419
19227436,0.936,0.06,0.617,-0.607,0.356
19237436,0.957,0.065,0.623,-0.625,0.373
19247688,0.937,0.069,0.571,-0.632,0.391
19257852,0.969,0.073,0.626,-0.592,0.443
19267444,1.002,0.082,0.645,-0.605,0.47
19277436,0.952,0.087,0.612,-0.594,0.424
19287436,0.893,0.078,0.586,-0.587,0.33
19297520,0.863,0.061,0.569,-0.573,0.306
19307723,0.785,0.034,0.5,-0.52,0.312
19317456,0.75,0.001,0.454,-0.495,0.334
19327472,0.869,-0.016,0.576,-0.538,0.365
19337436,0.933,-0.008,0.646,-0.51,0.439
19347436,0.905,0.003,0.643,-0.473,0.428
19357581,0.891,0.006,0.657,-0.428,0.424
19367456,0.837,0.001,0.574,-0.451,0.409
19377436,0.848,-0.008,0.568,-0.473,0.416
19387436,0.824,-0.017,0.507,-0.496,0.419
19397831,0.835,-0.024,0.518,-0.472,0.454
19407683,0.824,-0.03,0.542,-0.422,0.454
19417456,0.803,-0.038,0.553,-0.345,0.468
19427436,0.847,-0.041,0.581,-0.348,0.508
19437436,0.837,-0.04,0.499,-0.381,0.555
19447436,0.794,-0.044,0.343,-0.402,0.593
19457563,0.8,-0.051,0.329,-0.41,0.604
19467475,0.948,-0.039,0.501,-0.454,0.665
19477436,1.202,0.016,0.701,-0.401,0.891
19487436,1.065,0.071,0.597,-0.284,0.835
19497573,1.079,0.1,0.629,-0.278,0.831
19507702,0.979,0.112,0.553,-0.293,0.753
19517590,0.893,0.099,0.478,-0.235,0.717
19527460,0.86,0.075,0.505,-0.203,0.666
19537436,0.822,0.048,0.581,-0.139,0.564
19547436,0.987,0.041,0.763,-0.208,0.59
19557436,1.024,0.058,0.773,-0.221,0.634
19567547,1.009,0.073,0.75,-0.239,0.631
19577483,1.059,0.088,0.704,-0.243,0.752
19587436,1.099,0.109,0.717,-0.22,0.804
19597436,1.071,0.126,0.645,-0.193,0.833
19608733,0.973,0.124,0.574,-0.131,0.774
19617444,0.982,0.111,0.602,-0.153,0.761
19627590,0.989,0.102,0.6,-0.134,0.775
19637460,0.879,0.083,0.56,-0.036,0.676
19647436,0.895,0.057,0.589,-0.009,0.673
19657436,0.984,0.048,0.636,-0.061,0.748
19667436,0.962,0.048,0.563,-0.115,0.771
19677555,0.977,0.047,0.592,-0.13,0.766
19687475,1.077,0.059,0.666,-0.159,0.831
19697436,1.009,0.071,0.683,-0.092,0.737
19707524,0.976,0.069,0.708,-0.05,0.669
19717710,0.985,0.063,0.796,0.058,0.577
19727452,1.021,0.064,0.855,0.136,0.54
19737444,1.001,0.066,0.823,0.141,0.551
19747671,1.364,0.105,1.15,0.226,0.698
19757436,1.091,0.145,0.74,0.162,0.786
19767516,1.16,0.152,0.795,0.089,0.84
19777511,1.302,0.18,0.801,-0.076,1.024
19787436,1.233,0.208,0.564,-0.124,1.09
19797436,1.18,0.215,0.492,-0.08,1.069
19808667,1.186,0.213,0.538,0.099,1.052
19817908,1.241,0.216,0.64,0.275,1.027
19827606,1.242,0.224,0.657,0.324,1.003
19837456,1.215,0.225,0.745,0.316,0.906
19847436,1.225,0.222,0.836,0.114,0.888
19857436,1.287,0.226,0.898,0.048,0.921
19867436,1.267,0.232,0.824,0.072,0.96
19877547,1.248,0.231,0.72,0.219,0.996
19887475,1.274,0.229,0.701,0.264,1.03
19897436,1.355,0.237,0.732,0.275,1.106
19907436,1.467,0.264,0.779,0.181,1.23
19918215,1.425,0.29,0.685,0.162,1.239
19927456,1.39,0.299,0.601,0.158,1.244
19937436,1.387,0.3,0.646,0.245,1.203
19947436,1.385,0.297,0.684,0.286,1.17
19957436,1.401,0.295,0.734,0.384,1.13
19967436,1.376,0.289,0.777,0.408,1.06
19977597,1.354,0.277,0.797,0.373,1.028
19987436,1.428,0.272,0.938,0.284,1.04
19997622,1.454,0.277,0.988,0.203,1.047
20007436,1.467,0.283,1.017,0.208,1.037
20018883,1.461,0.286,0.98,0.281,1.047
20027564,1.439,0.283,0.961,0.314,1.023
20037766,1.412,0.273,0.891,0.333,1.043
20047436,1.461,0.265,0.89,0.33,1.111
20057437,1.398,0.256,0.8,0.305,1.105
20067436,1.453,0.246,0.868,0.308,1.124
20077539,1.434,0.24,0.804,0.323,1.143
20087495,1.435,0.231,0.756,0.307,1.18
20097436,1.39,0.218,0.729,0.29,1.148
20107436,1.337,0.195,0.675,0.364,1.095
20117516,1.396,0.176,0.843,0.389,1.043
20127711,1.473,0.175,0.954,0.385,1.055
20137448,1.432,0.178,0.958,0.34,1.009
20147445,1.404,0.17,0.966,0.274,0.982
20157436,1.344,0.153,0.936,0.271,0.925
20167436,1.268,0.123,0.837,0.326,0.895
20177543,1.388,0.104,0.857,0.334,1.04
20187464,1.461,0.11,0.895,0.317,1.111
20197444,1.507,0.127,0.891,0.299,1.179
20207436,1.548,0.149,0.854,0.329,1.249
20217468,1.533,0.168,0.809,0.345,1.256
20227667,1.514,0.178,0.827,0.34,1.222
20237444,1.482,0.178,0.836,0.33,1.179
20247715,1.415,0.166,0.741,0.31,1.165
20257436,1.46,0.152,0.754,0.356,1.198
20267436,1.545,0.155,0.832,0.391,1.242
20277563,1.634,0.176,0.909,0.41,1.295
20287491,1.561,0.192,0.842,0.353,1.267
20297436,1.569,0.196,0.819,0.283,1.308
20307436,1.504,0.191,0.774,0.298,1.254
20317436,1.435,0.171,0.744,0.311,1.187
20327739,1.447,0.147,0.81,0.287,1.164
20337457,1.464,0.131,0.847,0.293,1.157
20347436,1.636,0.139,1.016,0.343,1.236
20357436,1.656,0.165,0.985,0.358,1.281
20367436,1.594,0.179,0.85,0.331,1.307
20377559,1.479,0.169,0.691,0.264,1.281
20387456,1.397,0.138,0.619,0.243,1.229
20397436,1.27,0.089,0.517,0.211,1.141
20407437,1.261,0.035,0.599,0.227,1.086
20417436,1.264,-0.007,0.63,0.255,1.066
20427707,1.375,-0.027,0.793,0.27,1.09
20437456,1.468,-0.02,0.871,0.233,1.159
20447436,1.493,-0.001,0.822,0.241,1.223
20457436,1.473,0.014,0.722,0.211,1.266
20467436,1.374,0.013,0.562,0.19,1.239
20477563,1.344,-0.003,0.534,0.185,1.22
20487475,1.234,-0.031,0.498,0.208,1.11
20497574,1.196,-0.069,0.519,0.132,1.07
20507436,1.166,-0.105,0.536,0.111,1.03
20517436,1.182,-0.134,0.646,0.059,0.988
20530888,1.056,-0.168,0.489,0.045,0.935
20537559,1.055,-0.207,0.465,0.045,0.946
20547436,1.021,-0.24,0.439,0.102,0.916
20557437,0.965,-0.273,0.441,0.131,0.849
20567436,0.968,-0.303,0.432,0.062,0.864
20577436,0.913,-0.33,0.369,-0.083,0.831
20587531,0.797,-0.367,0.341,-0.122,0.71
20597499,0.757,-0.41,0.369,-0.079,0.657
20607436,0.683,-0.454,0.383,-0.071,0.561
20617436,0.587,-0.503,0.298,-0.115,0.492
20627888,0.548,-0.552,0.272,-0.141,0.454
20637688,0.524,-0.593,0.226,-0.148,0.449
20647444,0.514,-0.623,0.195,-0.163,0.447
20657437,0.51,-0.644,0.174,-0.188,0.441
20667488,0.454,-0.661,0.115,-0.191,0.396
20677436,0.571,-0.663,0.352,-0.263,0.365
20687436,0.649,-0.637,0.447,-0.303,0.36
20697436,0.573,-0.612,0.292,-0.352,0.345
20707436,0.593,-0.593,0.273,-0.425,0.311
20717436,0.585,-0.573,0.289,-0.414,0.295
20727437,0.62,-0.55,0.365,-0.403,0.297
20737683,0.506,-0.536,0.271,-0.352,0.243
20747815,0.454,-0.54,0.176,-0.352,0.228
20757456,0.387,-0.552,0.081,-0.327,0.192
20767436,0.578,-0.543,-0.08,-0.549,0.161
20777436,0.717,-0.495,0.176,-0.684,0.122
20787436,0.733,-0.436,-0.025,-0.716,0.151
20797571,0.835,-0.374,0.287,-0.777,0.109
20807456,0.91,-0.303,0.389,-0.811,0.139
20817436,0.799,-0.25,0.272,-0.746,0.084
20827436,0.799,-0.219,0.33,-0.725,0.058
20838388,0.798,-0.193,0.344,-0.718,0.043
20847472,0.757,-0.176,0.411,-0.635,0.03
20857436,0.795,-0.162,0.362,-0.708,0.018
20867436,0.753,-0.15,0.267,-0.696,-0.107
20877436,0.714,-0.149,0.05,-0.712,-0.002
20887436,0.897,-0.131,0.04,-0.887,-0.127
20897558,0.904,-0.094,-0.017,-0.888,-0.17
20907444,0.674,-0.09,-0.012,-0.664,-0.116
20917436,0.603,-0.12,0.116,-0.591,-0.031
20927436,0.577,-0.153,0.149,-0.558,-0.001
20939398,0.517,-0.187,0.194,-0.478,0.04
20947586,0.563,-0.214,0.272,-0.493,-0.008
20957436,0.711,-0.211,0.369,-0.607,0.008
20967436,0.887,-0.171,0.322,-0.826,0.035
20977437,0.821,-0.126,0.155,-0.807,0.0
20987440,0.783,-0.102,0.19,-0.759,-0.043
20997663,0.709,-0.095,0.265,-0.645,-0.125
21007484,0.585,-0.111,0.301,-0.46,-0.2
21017436,0.568,-0.138,0.323,-0.41,-0.225
21027436,0.416,-0.177,0.251,-0.262,-0.202
21039140,0.358,-0.23,0.163,-0.182,-0.262
21047655,0.322,-0.279,0.104,-0.192,-0.236
21057436,0.362,-0.315,0.143,-0.303,-0.138
21067437,0.435,-0.327,0.061,-0.415,-0.116
21077437,0.435,-0.326,0.024,-0.432,-0.044
21087512,0.344,-0.333,-0.015,-0.342,-0.028
21097512,0.241,-0.358,-0.087,-0.224,0.004
21107437,0.188,-0.391,-0.109,-0.151,0.02
21117437,0.159,-0.423,-0.153,-0.042,-0.005
21127437,0.116,-0.453,-0.107,0.043,0.005
21137508,0.077,-0.482,-0.057,0.038,0.035
21147699,0.085,-0.504,0.033,0.016,0.076
21157437,0.16,-0.507,0.053,-0.038,0.146
21167436,0.296,-0.482,0.028,-0.14,0.259
21177436,0.368,-0.436,-0.134,-0.115,0.323
21187436,0.501,-0.373,-0.263,-0.05,0.423
21197582,0.922,-0.26,-0.579,0.243,0.674
21207444,1.081,-0.105,-0.628,0.375,0.796
21217436,1.098,0.036,-0.611,0.333,0.85
21227436,1.272,0.167,-0.541,0.042,1.151
21237436,1.347,0.295,-0.396,-0.123,1.282
21250397,1.388,0.404,-0.372,-0.16,1.327
21257456,1.331,0.485,-0.382,-0.125,1.269
21267436,1.148,0.516,-0.186,-0.074,1.131
21277436,1.037,0.503,-0.088,-0.102,1.028
21287436,0.794,0.45,-0.032,-0.14,0.781
21297436,1.107,0.413,-0.51,-0.107,0.977
21307761,1.397,0.448,-0.807,-0.027,1.14
21317468,1.969,0.569,-1.247,0.233,1.506
21327436,2.215,0.75,-1.395,0.457,1.659
21337436,2.197,0.91,-1.315,0.539,1.676
21348690,2.015,1.004,-0.867,0.502,1.748
21357573,1.87,1.033,-0.394,0.392,1.785
21367487,1.823,1.025,-0.219,0.356,1.774
21377436,1.845,1.008,-0.093,0.331,1.813
21387436,1.934,1.0,-0.379,0.388,1.856
21397436,2.019,1.005,-0.561,0.419,1.894
21407436,2.11,1.02,-0.778,0.504,1.896
21417436,2.071,1.03,-0.755,0.61,1.83
21427436,1.998,1.017,-0.65,0.642,1.777
21437436,1.953,0.986,-0.38,0.641,1.805
21447524,1.84,0.936,-0.306,0.631,1.701
21457897,1.826,0.875,-0.285,0.657,1.68
21467464,1.762,0.813,-0.371,0.679,1.583
21477436,1.7,0.744,-0.389,0.675,1.511
21487436,1.664,0.673,-0.367,0.65,1.487
21497571,1.541,0.596,-0.223,0.632,1.388
21507555,1.504,0.513,0.018,0.587,1.384
21517460,1.563,0.447,0.158,0.566,1.449
21527436,1.652,0.408,0.39,0.514,1.521
21537436,1.601,0.38,0.264,0.564,1.475
21547880,1.564,0.345,0.128,0.589,1.443
21557675,1.459,0.299,0.025,0.583,1.337
21567475,1.423,0.245,0.083,0.594,1.291
21577436,1.409,0.196,0.139,0.606,1.264
21587436,1.343,0.147,0.211,0.619,1.173
21597436,1.288,0.095,0.241,0.603,1.112
21607436,1.259,0.044,0.246,0.591,1.084
21617436,1.204,-0.005,0.232,0.578,1.031
21627436,1.129,-0.058,0.2,0.566,0.956
21637436,1.1,-0.11,0.146,0.593,0.916
21647436,1.003,-0.164,0.044,0.582,0.816
21657683,1.013,-0.214,0.042,0.639,0.786
21667598,1.031,-0.248,0.03,0.643,0.806
21677457,1.128,-0.259,0.209,0.646,0.9
21687437,1.167,-0.251,0.341,0.645,0.911
21697436,1.189,-0.236,0.39,0.625,0.933
21707437,1.132,-0.226,0.303,0.647,0.877
21717858,1.048,-0.233,0.085,0.711,0.765
21727467,1.006,-0.25,0.01,0.745,0.676
21737436,1.045,-0.262,-0.0,0.77,0.708
21747683,1.117,-0.256,0.085,0.85,0.721
21759491,1.219,-0.23,0.122,0.963,0.737
21767589,1.244,-0.194,0.101,1.009,0.72
21777437,1.097,-0.179,0.123,0.943,0.547
21787436,1.049,-0.187,0.09,0.908,0.517
21797436,1.099,-0.191,-0.015,0.912,0.614
21807436,1.194,-0.177,-0.182,0.979,0.659
21817930,1.222,-0.151,-0.368,1.026,0.552
21827487,1.173,-0.132,-0.099,1.047,0.52
21837436,1.444,-0.091,0.32,1.105,0.873
21847436,1.487,-0.023,0.439,1.137,0.852
21857516,1.511,0.037,0.532,1.116,0.869
21867715,1.383,0.072,0.219,1.064,0.856
21877460,1.352,0.08,0.015,1.047,0.855
21887436,1.198,0.065,-0.206,0.918,0.742
21897436,1.526,0.073,-0.511,0.967,1.063
21907436,1.726,0.137,-0.482,1.012,1.313
21917555,1.487,0.182,-0.319,0.909,1.132
21927471,1.258,0.162,-0.295,0.796,0.929
21937436,1.221,0.116,-0.287,0.751,0.919
21947436,1.125,0.065,-0.128,0.722,0.853
21958780,1.097,0.01,-0.194,0.77,0.757
21967711,1.2,-0.024,-0.408,0.836,0.758
21977544,1.409,-0.015,-0.492,0.996,0.867
21987436,1.235,-0.004,-0.127,0.899,0.836
21997590,1.342,-0.003,-0.059,1.101,0.764
22007436,1.288,0.004,0.113,1.014,0.787
22017436,1.278,0.002,-0.009,0.988,0.811
22027964,1.241,-0.005,-0.064,0.946,0.8
22037792,1.256,-0.013,-0.185,0.895,0.862
22047436,1.266,-0.016,-0.211,0.85,0.915
22057436,1.322,-0.011,-0.194,0.858,0.986
22068042,1.406,0.009,-0.22,0.915,1.045
22077460,1.318,0.024,-0.193,0.912,0.933
22087436,1.261,0.019,-0.193,0.892,0.871
22097436,0.991,-0.022,-0.126,0.759,0.625
22107436,0.887,-0.095,-0.128,0.683,0.551
22117436,0.837,-0.169,-0.228,0.586,0.551
22127577,0.967,-0.215,-0.44,0.599,0.618
22137436,1.081,-0.222,-0.544,0.619,0.699
22147436,1.279,-0.191,-0.693,0.703,0.813
22157436,1.351,-0.135,-0.621,0.797,0.897
22168328,1.359,-0.081,-0.537,0.787,0.969
22177664,1.401,-0.034,-0.551,0.774,1.03
22187460,1.222,-0.012,-0.589,0.723,0.79
22197436,1.145,-0.023,-0.692,0.65,0.639
22207436,1.131,-0.042,-0.668,0.541,0.735
22217436,1.177,-0.053,-0.41,0.581,0.938
22228717,1.48,-0.022,-0.165,0.866,1.189
22237491,1.528,0.042,-0.083,0.975,1.174
22247707,1.46,0.089,-0.045,0.965,1.094
22257436,1.364,0.106,-0.038,0.872,1.048
22267524,1.139,0.082,-0.057,0.651,0.933
22278055,1.017,0.024,-0.104,0.519,0.868
22287456,1.037,-0.032,-0.223,0.5,0.88
22297444,1.329,-0.041,-0.622,0.589,1.016
22307436,1.633,0.02,-0.971,0.743,1.083
22317436,1.66,0.104,-1.0,0.783,1.069
22327436,1.444,0.147,-0.83,0.731,0.927
22337597,0.966,0.101,-0.438,0.536,0.674
22347479,0.817,-0.005,-0.354,0.433,0.596
22357436,0.513,-0.139,-0.121,0.229,0.443
22368709,0.603,-0.265,-0.281,0.213,0.489
22377439,0.743,-0.335,-0.522,0.286,0.445
22387436,1.272,-0.312,-1.075,0.398,0.551
22397436,1.571,-0.198,-1.369,0.484,0.599
22407436,1.43,-0.091,-1.243,0.429,0.562
22417436,0.87,-0.086,-0.679,0.229,0.493
22427436,0.592,-0.175,-0.333,0.078,0.484
22437436,0.558,-0.278,-0.294,0.064,0.47
22447436,0.768,-0.335,-0.483,0.087,0.591
22457437,1.092,-0.318,-0.878,0.164,0.627
22467436,1.244,-0.248,-1.041,0.219,0.646
22478107,1.366,-0.161,-1.186,0.334,0.591
22487618,1.008,-0.119,-0.834,0.258,0.503
22497581,0.814,-0.147,-0.598,0.187,0.52
22507436,0.536,-0.221,-0.286,-0.029,0.453
22517436,0.46,-0.316,-0.277,-0.222,0.293
22527436,0.522,-0.389,-0.343,-0.279,0.277
22537547,0.758,-0.409,-0.631,-0.277,0.315
22547483,1.14,-0.352,-1.055,-0.151,0.405
22557436,1.37,-0.236,-1.268,-0.079,0.514
22567436,1.592,-0.094,-1.422,0.089,0.71
22579349,1.393,0.02,-1.162,0.212,0.738
22587492,1.133,0.056,-0.961,0.23,0.553
22597436,0.821,0.02,-0.765,0.032,0.298
22607436,0.811,-0.045,-0.75,-0.298,0.071
22617436,0.897,-0.086,-0.777,-0.443,0.058
22627436,1.09,-0.086,-0.972,-0.441,0.218
22637551,1.545,-0.012,-1.417,-0.593,0.169
22647460,1.662,0.109,-1.541,-0.574,0.242
22657436,1.651,0.214,-1.551,-0.407,0.395
22667436,1.409,0.266,-1.322,-0.185,0.451
22677516,1.369,0.272,-1.28,-0.167,0.458
22687723,1.205,0.252,-1.096,-0.22,0.451
22697444,1.025,0.195,-0.847,-0.452,0.358
22707452,0.974,0.124,-0.739,-0.547,0.323
22717436,0.941,0.058,-0.68,-0.55,0.347
22727436,1.018,0.012,-0.842,-0.441,0.364
22737527,1.092,-0.007,-0.957,-0.393,0.351
22747743,1.074,-0.016,-0.939,-0.359,0.377
22757436,1.051,-0.027,-0.925,-0.339,0.367
22767436,0.981,-0.045,-0.853,-0.333,0.352
22778298,0.932,-0.073,-0.777,-0.388,0.336
22787687,1.022,-0.089,-0.882,-0.416,0.305
22797631,1.096,-0.083,-0.925,-0.461,0.366
22807456,1.033,-0.076,-0.833,-0.452,0.412
22817436,1.325,-0.044,-1.226,-0.476,0.158
22827436,1.447,0.027,-1.312,-0.588,0.165
22837436,1.204,0.069,-0.967,-0.714,0.071
22848575,1.096,0.061,-0.856,-0.685,-0.026
22857472,1.006,0.032,-0.699,-0.723,-0.013
22867436,0.773,-0.026,-0.287,-0.713,0.081
22877436,0.654,-0.111,-0.021,-0.65,0.066
22887524,0.563,-0.2,-0.104,-0.548,0.073
22897440,0.64,-0.268,-0.488,-0.413,0.032
22907436,0.882,-0.283,-0.761,-0.443,0.044
22917437,1.033,-0.249,-0.888,-0.525,0.056
22927437,1.177,-0.187,-0.839,-0.786,0.252
22937436,1.201,-0.119,-0.735,-0.881,0.355
22947436,1.193,-0.063,-0.702,-0.884,0.385
22957436,1.053,-0.036,-0.554,-0.816,0.369
22967436,0.926,-0.045,-0.435,-0.686,0.444
22977436,0.873,-0.071,-0.402,-0.646,0.429
22988056,1.008,-0.082,-0.676,-0.685,0.3
22997711,1.239,-0.049,-0.721,-0.974,0.257
23007460,1.299,0.01,-0.641,-1.09,0.297
23017436,1.208,0.052,-0.502,-1.072,0.243
23027436,1.139,0.066,-0.437,-1.017,0.269
