timestamp_us,raw_mag,filtered,ax,ay,az
16327433,1.232,-0.023,0.505,-0.161,1.112
16337433,1.246,0.009,0.552,-0.035,1.117
16347472,1.301,0.041,0.679,-0.156,1.099
16357683,1.296,0.071,0.685,-0.29,1.062
16367469,1.222,0.085,0.581,-0.264,1.042
16377433,1.092,0.073,0.302,-0.173,1.035
16387433,1.102,0.049,0.312,-0.234,1.031
16397469,1.199,0.042,0.483,-0.229,1.073
16407577,1.352,0.065,0.684,-0.107,1.162
16417484,1.324,0.095,0.663,-0.149,1.136
16427433,1.307,0.114,0.648,-0.23,1.111
16437433,1.188,0.112,0.498,-0.226,1.055
16447513,1.086,0.084,0.313,-0.19,1.022
16457703,1.047,0.047,0.28,-0.19,0.991
